id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period,median_salary_rmb
ENG-1302-CN-general,工程与制造,ENG,环境工程,噪声控制工程师,Noise Control / Acoustic Engineer,2149,17-2199.01,东亚,中国,CN,country,general,本科/硕士,22-28,global,5.9,5.9,5.9,7.4,6.2,5.5,5.4,6.3,7.0,5.9,6.9,5.8,4.5,4.8,4.5,6.8,6.0,1.1,7.2,6.3,3.2,5.5,5.3,6.7,4.0,4.9,6.7,5.7,3.7,3.9,4.3,3.5,5.0,3.4,3,3,↑,2032-2038,5.81,中国噪声控制工程师：发展平稳,China Noise Control / Acoustic Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,322000
ENG-0310-CN-general,工程与制造,ENG,化学工程,环境化学工程师,Environmental Chemical Engineer,2145,17-2041.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,6.3,6.7,6.5,7.5,6.9,6.5,6.0,6.2,7.5,6.7,7.1,6.0,4.3,4.3,3.9,6.3,5.7,1.3,6.3,6.8,3.1,5.1,4.9,7.1,4.4,4.3,6.5,4.8,3.6,3.2,5.1,3.6,5.8,3.4,3,3,↑,2032-2038,5.81,中国环境化学工程师：发展平稳,China Environmental Chemical Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,412000
ART-0708-CN-general,文化、艺术与传媒,ART,动画游戏,动作捕捉技术员,Motion Capture Technician,3521,27-4014.00,东亚,中国,CN,country,general,本科,20-28,global,5.3,5.3,7.0,6.9,7.2,4.4,6.4,6.1,7.0,6.2,5.2,7.9,6.1,2.0,5.9,6.8,5.4,2.3,7.1,5.9,2.0,5.9,2.9,7.8,5.7,4.9,5.6,5.6,3.8,1.2,5.8,5.2,6.2,5.2,4,2,↑,2032-2038,5.81,中国动作捕捉技术员：发展平稳,China Motion Capture Technician: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,323000
MED-0101-CN-general,医疗与健康,MED,临床医学,内科医生,Internal Medicine Physician,2212,29-1216.00,东亚,中国,CN,country,general,博士/医学学位,28-35,global,9.4,9.0,7.2,8.4,8.0,8.5,7.2,6.9,7.5,6.0,8.3,7.2,4.4,1.7,2.4,5.9,4.2,1.9,6.5,8.7,2.8,6.1,2.7,7.9,6.0,5.0,6.3,8.1,4.0,9.2,1.6,3.9,6.0,3.3,3,3,↑,2032-2038,5.81,中国内科医生：加班文化严重，就业稳定，职业倦怠风险高,"China Internal Medicine Physician: heavy overtime culture, stable employment, high burnout risk",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,352000
AGR-0907-CN-general,农业、资源与环境,AGR,农业科技,昆虫学家,Entomologist,2131,19-1023.00,东亚,中国,CN,country,general,硕士/博士,26-35,global,8.4,8.3,7.1,7.5,7.0,3.5,5.9,7.2,6.4,6.7,5.8,7.3,6.4,4.0,4.8,6.1,5.6,1.7,7.0,6.6,2.9,6.5,4.7,8.2,6.4,5.2,5.1,5.6,4.1,3.3,5.1,4.0,6.3,3.8,3,4,↑↑,2032-2038,5.81,中国昆虫学家：近年增长迅猛,China Entomologist: rapid recent growth,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,177000
ART-1303-CN-general,文化、艺术与传媒,ART,图书馆信息,信息科学专家,Information Scientist,2622,15-1299.09,东亚,中国,CN,country,general,硕士,24-30,global,5.2,5.7,5.4,9.2,4.1,4.0,5.1,4.2,5.8,5.0,7.7,8.8,8.0,5.9,2.6,5.6,5.1,0.1,5.3,5.2,6.8,5.1,6.7,6.5,2.9,6.5,8.0,4.9,1.2,2.6,2.2,3.5,4.3,4.3,1,0,→,2028-2033,5.81,中国信息科学专家：就业稳定,China Information Scientist: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,186000
TRA-0501-CN-general,交通运输与物流,TRA,物流管理,仓储经理,Warehouse Manager,1324,11-3071.02,东亚,中国,CN,country,general,大专/本科,26-35,global,4.4,4.4,6.6,7.0,7.0,7.8,6.0,5.6,6.5,6.4,6.2,7.7,5.9,3.5,4.7,5.9,5.5,1.5,5.7,6.1,3.0,6.3,3.9,5.4,5.7,5.2,6.0,7.1,3.9,2.9,6.2,3.4,4.9,3.5,3,3,↑,2028-2033,5.8,中国仓储经理：发展平稳,China Warehouse Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,248000
FIN-0605-CN-general,金融与商业,FIN,房地产,房地产开发商,Real Estate Developer,1120,11-9021.00,东亚,中国,CN,country,general,本科/硕士,30-40,global,7.2,3.8,5.6,7.0,7.8,9.4,5.1,4.1,10.0,6.8,3.0,9.0,6.2,3.0,2.9,5.2,5.0,3.7,7.4,7.8,4.7,7.0,4.0,5.5,10.0,4.9,6.1,7.8,3.2,4.7,10.0,6.4,4.1,2.7,2,0,→,2032-2038,5.8,中国房地产开发商：薪资回报高，加班文化严重，就业波动大,"China Real Estate Developer: high compensation, heavy overtime culture, volatile employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,1277000
ENG-1005-CN-general,工程与制造,ENG,质量控制,无损检测工程师,Non-Destructive Testing (NDT) Engineer,2149,17-3029.09,东亚,中国,CN,country,general,本科,22-28,global,5.6,5.8,5.5,7.9,6.7,6.1,5.5,5.6,6.0,6.1,7.3,6.0,5.3,4.9,5.0,6.9,5.9,0.6,7.3,6.4,1.8,5.3,5.4,6.0,4.1,5.1,7.0,6.1,4.3,5.6,4.7,3.0,5.6,3.0,2,2,↑,2032-2038,5.8,中国无损检测工程师：发展平稳,China Non-Destructive Testing (NDT) Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,217000
ART-0712-CN-general,文化、艺术与传媒,ART,动画游戏,游戏测试员(QA),Game QA Tester,2519,15-1253.00,东亚,中国,CN,country,general,本科,20-28,global,3.7,3.5,6.8,5.9,7.2,6.5,6.7,6.0,4.7,6.0,5.2,7.8,6.3,2.2,6.0,6.5,5.8,2.0,5.3,4.3,6.4,5.9,2.9,7.8,5.8,4.7,5.6,5.5,2.8,1.7,5.9,5.5,6.0,5.3,4,2,↑,2028-2033,5.8,中国游戏测试员(QA)：发展平稳,China Game QA Tester: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,128000
ENG-1305-CN-general,工程与制造,ENG,环境工程,水处理工程师(工业),Industrial Water Treatment Engineer,2143,17-2081.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,6.2,5.9,6.1,7.5,6.7,6.6,6.3,6.4,7.0,5.9,6.8,5.3,4.8,4.9,3.9,6.7,5.7,1.2,6.7,6.7,2.5,5.0,5.1,6.9,4.5,5.2,6.6,5.8,4.3,4.0,4.3,3.0,5.4,3.3,3,3,↑,2032-2038,5.8,中国水处理工程师(工业)：工作安全风险较高,China Industrial Water Treatment Engineer: higher workplace safety risks,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,337000
EDU-0205-CN-general,教育与学术,EDU,高等教育,大学招生官,University Admissions Officer,2424,11-9033.00,东亚,中国,CN,country,general,本科/硕士,24-30,global,4.7,5.7,4.0,7.8,5.6,5.2,4.9,5.0,4.7,5.2,8.2,9.6,6.0,4.6,4.6,5.3,5.7,1.3,6.1,6.5,5.6,4.7,5.5,6.2,3.1,6.9,7.0,7.8,0.9,3.5,1.8,4.2,4.5,3.7,2,1,→,2032-2038,5.8,中国大学招生官：就业稳定,China University Admissions Officer: stable employment,AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026,110000
ART-0507-CN-general,文化、艺术与传媒,ART,博物馆与文化遗产,文化遗产保护规划师,Heritage Conservation Planner,2621,25-4013.00,东亚,中国,CN,country,general,硕士,24-32,global,6.3,6.9,5.4,8.4,5.1,4.4,4.9,5.7,5.5,4.8,7.2,8.2,7.5,5.3,3.7,6.4,5.0,0.8,7.0,6.8,3.8,6.0,5.7,7.9,3.8,6.2,7.4,6.4,2.8,3.5,3.6,3.9,4.9,5.5,2,0,→,2032-2038,5.8,中国文化遗产保护规划师：发展平稳,China Heritage Conservation Planner: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,169000
SVC-0404-CN-general,服务业与消费,SVC,美容养生,健身教练,Fitness Trainer / Personal Trainer,3423,39-9031.00,东亚,中国,CN,country,general,专科/证书,20-30,global,4.4,3.4,7.6,7.1,6.9,6.9,6.0,5.2,5.4,5.1,4.4,7.2,5.8,2.9,4.9,6.0,5.3,1.9,7.7,4.9,2.0,5.6,3.7,6.8,8.2,6.8,5.7,8.3,7.0,2.7,4.7,6.4,3.9,3.8,3,4,↑↑,2035+,5.8,中国健身教练：AI替代抗性强，近年增长迅猛,"China Fitness Trainer / Personal Trainer: strong AI resistance, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,127000
ART-0301-CN-general,文化、艺术与传媒,ART,出版写作,小说家/作家,Novelist / Author,2641,27-3043.00,东亚,中国,CN,country,general,本科,22-35,global,5.1,5.3,4.4,8.0,5.2,5.3,4.3,5.0,4.4,5.0,2.5,8.2,6.8,3.9,4.0,7.0,6.2,3.6,5.3,6.0,9.2,9.3,5.7,9.0,8.4,5.9,7.0,5.2,1.6,1.3,4.5,6.7,6.2,3.5,1,-1,→,2028-2033,5.8,中国小说家/作家：薪资水平偏低，收入/口碑分化大，就业波动大,"China Novelist / Author: relatively low pay, high income/reputation variance, volatile employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,119000
SKL-0509-CN-general,技术工种与手工业,SKL,汽车维修,柴油机技师,Diesel Mechanic,7231,49-3031.00,东亚,中国,CN,country,general,职校/学徒,18-25,global,3.9,3.2,5.9,7.6,6.7,7.4,6.9,7.4,6.1,6.4,6.5,4.8,5.0,3.5,4.5,5.3,5.1,1.4,7.1,4.8,0.2,6.2,4.1,6.5,7.3,2.2,6.2,6.7,6.7,3.9,5.4,7.2,4.5,2.7,2,1,→,2032-2038,5.8,中国柴油机技师：发展平稳,China Diesel Mechanic: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,192000
TRA-0504-CN-general,交通运输与物流,TRA,物流管理,货运代理人,Freight Forwarder,3331,43-5011.01,东亚,中国,CN,country,general,大专/本科,22-32,global,4.7,3.8,6.4,7.1,7.0,8.0,5.9,5.7,6.0,6.2,6.0,7.7,5.8,4.1,4.7,5.8,5.2,1.5,5.1,5.2,3.8,5.5,4.1,5.3,6.5,4.8,5.8,6.9,2.3,3.1,6.4,3.5,7.2,3.3,3,3,↑,2028-2033,5.8,中国货运代理人：发展平稳,China Freight Forwarder: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,207000
ART-0101-CN-general,文化、艺术与传媒,ART,影视制作,电影导演,Film Director,2654,27-2012.00,东亚,中国,CN,country,general,本科,25-35,global,5.7,5.1,6.3,8.1,6.5,6.6,5.5,5.9,8.1,5.0,3.8,6.3,5.8,3.1,4.8,6.4,5.6,4.3,6.5,8.8,4.0,9.1,2.7,9.0,7.7,5.1,4.8,7.1,3.9,2.3,7.1,5.1,5.8,5.1,3,1,→,2032-2038,5.79,中国电影导演：薪资回报高，收入/口碑分化大，职业成就感高,"China Film Director: high compensation, high income/reputation variance, high career fulfillment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,447000
FIN-0606-CN-general,金融与商业,FIN,房地产,REITs分析师,REIT Analyst,2413,13-2051.00,东亚,中国,CN,country,general,本科/硕士,24-28,global,6.4,6.6,5.7,7.0,7.4,9.4,5.1,4.4,8.6,7.1,4.9,9.0,6.6,3.4,4.0,5.4,5.1,2.5,4.5,6.2,7.1,7.1,4.1,5.7,9.0,5.0,6.5,7.9,3.2,4.4,8.6,6.3,4.3,2.7,2,0,→,2028-2033,5.79,中国REITs分析师：薪资回报高，加班文化严重,"China REIT Analyst: high compensation, heavy overtime culture",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,792000
MED-0109-CN-general,医疗与健康,MED,临床医学,妇产科医生,Obstetrician/Gynecologist,2212,29-1218.00,东亚,中国,CN,country,general,博士/医学学位,28-35,global,9.3,9.0,7.2,8.7,8.0,8.5,7.6,7.1,8.0,5.5,8.3,6.2,4.7,1.2,1.7,5.7,4.5,2.5,7.0,8.4,1.7,6.2,3.2,8.1,6.2,6.3,6.6,8.1,6.2,8.9,1.4,3.7,5.9,3.1,3,2,↑,2032-2038,5.79,中国妇产科医生：薪资回报高，人才需求旺盛，加班文化严重,"China Obstetrician/Gynecologist: high compensation, strong talent demand, heavy overtime culture",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,414000
ENG-1311-CN-general,工程与制造,ENG,环境工程,焊接工程师,Welding Engineer,2144,17-2141.00,东亚,中国,CN,country,general,大专/本科,22-28,global,5.6,5.1,5.9,7.7,6.2,7.0,6.0,6.6,6.6,6.3,6.8,4.9,4.4,4.5,4.2,6.9,6.1,1.0,7.3,6.2,1.7,5.0,5.2,7.1,4.4,4.8,6.7,5.4,5.6,4.4,4.6,3.4,5.0,3.5,3,3,↑,2032-2038,5.79,中国焊接工程师：工作安全风险较高,China Welding Engineer: higher workplace safety risks,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,274000
GOV-0502-CN-general,公共管理与公务员,GOV,国际组织,国际组织项目官员,International Organization Program Officer,2422,11-9199.00,东亚,中国,CN,country,general,硕士,26-34,global,7.2,8.3,5.3,8.3,4.4,2.9,4.8,4.8,7.4,6.6,7.9,7.7,6.8,4.7,4.7,7.2,5.6,1.6,6.7,8.9,5.1,5.5,4.1,7.8,2.6,7.4,5.0,7.8,2.2,8.1,2.4,1.4,9.0,6.8,1,2,↑,2032-2038,5.79,中国国际组织项目官员：就业稳定，准入门槛高,"China International Organization Program Officer: stable employment, high entry barrier",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,336000
SVC-0413-CN-general,服务业与消费,SVC,美容养生,康体私教(功能训练),Functional Training Coach,3423,39-9031.00,东亚,中国,CN,country,general,专科/证书,20-30,global,4.5,3.7,7.7,6.9,6.7,6.9,6.2,5.1,5.5,5.4,4.9,7.3,5.6,3.3,5.0,5.8,5.0,2.2,7.7,5.0,1.9,5.7,3.9,6.8,8.0,6.7,5.8,7.7,5.8,3.2,5.3,6.5,3.6,3.2,3,4,↑↑,2035+,5.79,中国康体私教(功能训练)：AI替代抗性强，近年增长迅猛,"China Functional Training Coach: strong AI resistance, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,133000
FIN-0601-CN-general,金融与商业,FIN,房地产,房地产经纪人,Real Estate Agent,3334,41-9022.00,东亚,中国,CN,country,general,大专/本科,22-30,global,4.3,4.2,5.9,7.1,7.6,9.4,5.1,4.6,6.4,7.0,4.0,9.0,6.3,3.4,4.3,5.1,5.2,2.8,5.5,5.9,4.6,7.1,4.3,5.8,9.4,4.9,6.5,8.2,3.3,4.1,8.6,7.0,4.1,2.5,2,0,→,2028-2033,5.79,中国房地产经纪人：加班文化严重，就业波动大,"China Real Estate Agent: heavy overtime culture, volatile employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,354000
AGR-0707-CN-general,农业、资源与环境,AGR,环保,生态修复专家,Ecological Restoration Specialist,2133,19-1029.00,东亚,中国,CN,country,general,本科/硕士,24-32,global,6.0,6.1,6.2,7.7,6.7,3.8,5.6,6.7,6.4,5.8,5.7,6.9,6.1,4.7,4.6,5.4,5.0,1.3,7.4,6.6,1.9,5.8,4.8,8.8,5.2,6.8,5.9,6.1,5.8,5.2,4.3,3.3,6.3,4.2,3,4,↑↑,2032-2038,5.79,中国生态修复专家：近年增长迅猛,China Ecological Restoration Specialist: rapid recent growth,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,170000
FIN-0704-CN-general,金融与商业,FIN,伊斯兰金融,塔卡福尔(伊斯兰保险)专员,Takaful Specialist,3321,13-2053.00,东亚,中国,CN,country,general,本科/硕士,24-30,regional,6.6,6.5,7.3,7.7,6.1,3.2,5.4,5.7,6.7,6.8,7.0,9.0,6.4,4.6,4.9,4.4,4.2,1.7,6.3,6.9,5.1,5.4,5.0,6.6,5.9,3.9,5.9,7.2,1.2,5.6,4.2,3.8,4.8,4.0,3,4,↑↑,2032-2038,5.79,中国塔卡福尔(伊斯兰保险)专员：近年增长迅猛,China Takaful Specialist: rapid recent growth,AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,386000
EDU-0503-CN-general,教育与学术,EDU,学术研究,人文学科研究员,Humanities Researcher,2633,25-1126.00,东亚,中国,CN,country,general,博士,27-35,global,8.2,8.3,3.1,9.1,5.3,4.2,4.0,4.1,5.5,3.7,6.9,9.6,5.7,4.7,3.9,6.7,5.6,1.6,6.4,7.0,8.1,8.7,5.3,8.5,4.1,6.3,8.2,5.2,0.5,7.8,2.3,7.4,6.9,2.4,0,0,→,2032-2038,5.79,中国人文学科研究员：供过于求，职业满足感高,"China Humanities Researcher: oversupply of talent, high job fulfillment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026,140000
LAW-0117-CN-general,法律与社会服务,LAW,律师各专业,娱乐法律师,Entertainment Lawyer,2611,23-1011.00,东亚,中国,CN,country,general,法学博士/硕士,25-30,global,7.5,7.5,6.6,7.4,5.6,4.1,5.3,5.7,8.0,6.7,5.1,9.2,5.6,3.4,3.5,6.1,6.1,2.6,6.6,8.2,5.6,6.7,3.8,7.6,7.7,5.5,5.5,8.4,0.4,8.6,5.3,3.2,6.6,4.5,2,2,↑,2032-2038,5.79,中国娱乐法律师：薪资回报高，准入门槛高，过劳风险高,"China Entertainment Lawyer: high compensation, high entry barrier, high burnout risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,550000
ART-1506-CN-general,文化、艺术与传媒,ART,摄影,航拍摄影师,Aerial/Drone Photographer,3431,27-4021.00,东亚,中国,CN,country,general,本科/专科,20-30,global,4.5,4.0,6.2,7.4,5.5,5.9,4.6,4.6,5.9,5.1,3.8,7.8,6.9,3.9,3.9,6.5,5.6,2.1,6.2,5.4,5.0,7.9,3.9,7.4,8.0,5.6,6.2,6.4,2.9,2.5,5.5,7.5,4.7,3.2,2,2,↑,2032-2038,5.78,中国航拍摄影师：发展平稳,China Aerial/Drone Photographer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,200000
TRA-0702-CN-general,交通运输与物流,TRA,城市交通,交通工程师,Traffic Engineer,2142,17-2051.00,东亚,中国,CN,country,general,本科/硕士,24-32,global,7.0,7.1,7.2,7.7,6.7,6.1,6.4,6.3,7.5,6.2,6.4,7.6,6.0,4.4,4.7,5.9,5.3,1.7,6.3,7.2,3.8,5.4,4.5,6.4,4.8,5.4,6.1,5.5,2.2,5.6,4.2,3.4,4.8,5.3,3,3,↑,2032-2038,5.78,中国交通工程师：发展平稳,China Traffic Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,350000
ART-1502-CN-general,文化、艺术与传媒,ART,摄影,婚礼摄影师,Wedding Photographer,3431,27-4021.00,东亚,中国,CN,country,general,本科/专科,20-30,global,4.7,4.0,4.9,7.4,5.4,6.2,5.1,5.1,5.7,4.9,4.4,7.7,6.9,4.0,4.0,6.1,5.6,2.2,5.4,5.3,5.1,7.8,4.2,7.9,8.8,5.4,6.7,7.4,3.3,1.3,6.3,7.5,4.6,2.8,2,0,→,2028-2033,5.78,中国婚礼摄影师：发展平稳,China Wedding Photographer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,180000
ART-1201-CN-general,文化、艺术与传媒,ART,会展,会展设计师,Exhibition Designer,2163,27-1027.00,东亚,中国,CN,country,general,本科,22-30,global,4.3,4.9,5.2,7.4,5.9,5.5,5.3,5.4,6.4,5.5,5.2,7.8,6.5,4.0,4.4,6.2,5.9,1.7,6.2,5.7,4.1,5.9,4.3,7.1,6.5,5.2,6.5,7.3,3.9,1.7,6.3,5.5,5.5,4.3,3,1,→,2032-2038,5.78,中国会展设计师：发展平稳,China Exhibition Designer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,249000
TECH-0113-CN-general,信息技术与数字化,TECH,软件开发,技术支持工程师,Technical Support Engineer,2519,15-1232.00,东亚,中国,CN,country,general,大专/本科,20-28,global,3.8,3.5,5.6,5.7,6.8,9.0,5.3,4.6,5.1,6.3,5.6,9.5,6.0,4.3,4.0,5.6,6.2,1.9,4.0,5.1,6.4,4.4,5.1,4.5,4.8,5.2,6.2,7.5,1.7,0.2,4.7,5.2,5.8,2.0,1,0,→,2026-2030,5.78,中国技术支持工程师：AI替代风险较高,China Technical Support Engineer: high AI displacement risk,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,188000
ART-1202-CN-general,文化、艺术与传媒,ART,会展,会展组织者,Conference/Exhibition Organizer,3332,13-1121.00,东亚,中国,CN,country,general,本科,22-30,global,4.7,4.4,5.1,7.7,5.8,5.6,5.1,5.5,6.1,5.7,4.7,7.7,6.9,3.9,4.0,6.1,5.9,1.8,6.6,5.7,4.1,6.0,4.3,6.5,7.0,5.6,6.2,8.6,4.0,2.2,6.6,5.0,5.9,3.8,3,1,→,2032-2038,5.78,中国会展组织者：发展平稳,China Conference/Exhibition Organizer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,218000
TRA-0507-CN-general,交通运输与物流,TRA,物流管理,跨境电商物流专员,Cross-border E-commerce Logistics Specialist,3331,43-5011.01,东亚,中国,CN,country,general,本科,22-30,global,4.5,4.1,7.7,6.7,7.4,7.7,5.7,6.0,6.2,6.3,5.8,7.8,5.9,3.9,4.9,5.4,4.9,1.6,5.1,5.1,4.9,5.4,4.3,5.5,6.0,4.8,5.6,6.3,4.6,3.4,6.4,3.1,6.3,3.4,3,4,↑↑,2028-2033,5.77,中国跨境电商物流专员：近年增长迅猛,China Cross-border E-commerce Logistics Specialist: rapid recent growth,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,212000
MED-1201-CN-general,医疗与健康,MED,兽医学,小动物兽医,Small Animal Veterinarian,2250,29-1131.00,东亚,中国,CN,country,general,博士/兽医学位,26-30,global,7.8,7.8,6.0,7.8,7.1,6.8,7.6,6.6,6.0,5.6,6.9,6.7,4.6,3.3,3.7,4.7,3.9,1.5,7.9,6.5,1.6,6.6,3.8,8.3,8.2,7.2,6.3,6.4,5.7,7.5,2.3,4.2,5.4,2.7,3,4,↑↑,2035+,5.77,中国小动物兽医：人才需求旺盛，AI替代抗性强，加班文化严重,"China Small Animal Veterinarian: strong talent demand, strong AI resistance, heavy overtime culture",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,209000
ENG-1307-CN-general,工程与制造,ENG,环境工程,安全评价工程师,Safety Assessment Engineer (HAZOP),2149,17-2111.02,东亚,中国,CN,country,general,本科/硕士,22-28,global,6.3,6.1,6.0,7.3,6.7,6.5,5.8,6.2,6.6,6.0,7.1,5.3,4.4,4.5,3.9,6.8,6.1,1.1,6.9,7.0,3.8,5.3,5.3,6.8,4.3,5.2,6.8,5.4,4.3,5.6,4.6,3.4,4.9,3.4,3,3,↑,2032-2038,5.77,中国安全评价工程师：工作安全风险较高,China Safety Assessment Engineer (HAZOP): higher workplace safety risks,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,270000
ENG-0405-CN-general,工程与制造,ENG,土木与建筑,岩土工程师,Geotechnical Engineer,2142,17-2051.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,5.9,6.4,6.3,7.9,8.0,6.8,6.2,5.5,7.1,6.3,6.8,5.4,4.7,4.2,4.2,6.0,5.2,1.1,7.9,7.2,2.5,5.2,4.8,6.1,5.0,4.2,6.7,6.6,5.3,5.5,6.5,3.4,4.8,3.4,2,2,↑,2035+,5.77,中国岩土工程师：AI替代抗性强，工作安全风险较高,"China Geotechnical Engineer: strong AI resistance, higher workplace safety risks",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,339000
ART-0311-CN-general,文化、艺术与传媒,ART,出版写作,自出版作者,Self-publishing Author,2641,27-3043.00,东亚,中国,CN,country,general,本科,22-35,global,5.1,3.3,4.2,8.1,5.3,5.1,4.5,5.1,3.9,4.6,1.8,8.3,6.6,4.0,4.0,6.9,6.1,2.9,4.8,5.7,9.3,9.1,5.6,7.7,9.4,6.0,6.8,5.2,1.6,1.3,4.7,6.8,6.4,3.4,1,-1,→,2028-2033,5.77,中国自出版作者：薪资水平偏低，就业波动大,"China Self-publishing Author: relatively low pay, volatile employment",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,95000
ENG-1308-CN-general,工程与制造,ENG,环境工程,防腐蚀工程师,Corrosion Protection Engineer,2145,17-2041.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,6.4,6.0,6.4,7.7,6.7,5.9,6.0,6.3,6.8,5.9,6.9,5.9,4.4,4.7,4.1,6.9,6.1,1.3,6.7,6.2,2.2,5.5,5.1,7.1,4.5,4.7,7.1,5.7,4.2,4.2,4.4,3.0,5.1,3.4,3,3,↑,2032-2038,5.77,中国防腐蚀工程师：发展平稳,China Corrosion Protection Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,292000
SKL-0501-CN-general,技术工种与手工业,SKL,汽车维修,汽车维修技师,Automotive Mechanic / Technician,7231,49-3023.00,东亚,中国,CN,country,general,职校/学徒,18-25,global,4.1,2.7,5.6,7.6,6.7,7.7,6.2,7.0,5.4,6.2,6.6,5.3,4.8,3.5,5.1,5.4,5.1,1.4,6.8,4.6,0.6,6.1,4.0,6.7,8.2,2.0,6.6,6.7,6.6,3.8,5.6,7.4,4.5,2.6,2,2,↑,2032-2038,5.77,中国汽车维修技师：创业前景好,China Automotive Mechanic / Technician: good entrepreneurship prospects,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,146000
